"Year","Month","Day","Site.Name","COUNTY","meanLatitude","meanLongtiude","PM2.5","Ozone"
"2018","06","25","Linville Falls","Avery",35.972347,-81.933072,20,22
"2018","06","25","Mendenhall School","Guilford",36.1090060008986,-79.802314,29,40
"2018","06","25","Millbrook School","Wake",35.856111,-78.574167,41.3333333333333,41
"2018","06","25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,40
"2018","06","25","West Johnston Co.","Johnston",35.59095,-78.4622,39,40
"2018","06","26","Bryson City","Swain",35.434767,-83.442133,15,22
"2018","06","26","Castle Hayne","New Hanover",34.364167,-77.838611,12,37
"2018","06","26","Clemmons Middle","Forsyth",36.026,-80.342,24,33
"2018","06","26","Durham Armory","Durham",36.0329550008979,-78.904037,33,29
"2018","06","26","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,34
"2018","06","26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,41
"2018","06","26","Hattie Avenue","Forsyth",36.110693332,-80.2264378,19,31
"2018","06","26","Leggett","Edgecombe",35.988278,-77.5843,33,35
"2018","06","26","Linville Falls","Avery",35.972347,-81.933072,NA,25
"2018","06","26","Mendenhall School","Guilford",36.1090060008986,-79.802314,13,28
"2018","06","26","Millbrook School","Wake",35.856111,-78.574167,32.5,32
"2018","06","26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,29
"2018","06","26","West Johnston Co.","Johnston",35.59095,-78.4622,28,29
"2018","06","27","Bryson City","Swain",35.434767,-83.442133,19,30
"2018","06","27","Castle Hayne","New Hanover",34.364167,-77.838611,16,36
"2018","06","27","Clemmons Middle","Forsyth",36.026,-80.342,33,41
"2018","06","27","Durham Armory","Durham",36.0329550008979,-78.904037,30,37
"2018","06","27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,44
"2018","06","27","Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,42
"2018","06","27","Leggett","Edgecombe",35.988278,-77.5843,28,36
"2018","06","27","Linville Falls","Avery",35.972347,-81.933072,NA,27
"2018","06","27","Mendenhall School","Guilford",36.1090060008986,-79.802314,26,47
"2018","06","27","Millbrook School","Wake",35.856111,-78.574167,34.5,45
"2018","06","27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,35
"2018","06","27","West Johnston Co.","Johnston",35.59095,-78.4622,33,35
"2018","06","28","Bryson City","Swain",35.434767,-83.442133,NA,31
"2018","06","28","Castle Hayne","New Hanover",34.364167,-77.838611,27,39
"2018","06","28","Clemmons Middle","Forsyth",36.026,-80.342,30,43
"2018","06","28","Durham Armory","Durham",36.0329550008979,-78.904037,27.5,42
"2018","06","28","Frying Pan Mountain","Haywood",35.379167,-82.7925,20,44
"2018","06","28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30.5,49
"2018","06","28","Hattie Avenue","Forsyth",36.110693332,-80.2264378,23.5,43
"2018","06","28","Leggett","Edgecombe",35.988278,-77.5843,38,46
"2018","06","28","Linville Falls","Avery",35.972347,-81.933072,24,32
"2018","06","28","Mendenhall School","Guilford",36.1090060008986,-79.802314,23,45
"2018","06","28","Millbrook School","Wake",35.856111,-78.574167,31.6666666666667,47
"2018","06","28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39.5,58
"2018","06","28","West Johnston Co.","Johnston",35.59095,-78.4622,38,49
"2018","06","29","Bryson City","Swain",35.434767,-83.442133,NA,34
"2018","06","29","Castle Hayne","New Hanover",34.364167,-77.838611,27,43
"2018","06","29","Clemmons Middle","Forsyth",36.026,-80.342,47,74
"2018","06","29","Durham Armory","Durham",36.0329550008979,-78.904037,42,44
"2018","06","29","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2018","06","29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,54
"2018","06","29","Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,71
"2018","06","29","Leggett","Edgecombe",35.988278,-77.5843,38,46
"2018","06","29","Linville Falls","Avery",35.972347,-81.933072,NA,40
"2018","06","29","Mendenhall School","Guilford",36.1090060008986,-79.802314,40,50
"2018","06","29","Millbrook School","Wake",35.856111,-78.574167,46,49
"2018","06","29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,49
"2018","06","29","West Johnston Co.","Johnston",35.59095,-78.4622,46,50
"2018","06","30","Bryson City","Swain",35.434767,-83.442133,NA,39
"2018","06","30","Castle Hayne","New Hanover",34.364167,-77.838611,24,31
"2018","06","30","Clemmons Middle","Forsyth",36.026,-80.342,55,67
"2018","06","30","Durham Armory","Durham",36.0329550008979,-78.904037,47,46
"2018","06","30","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2018","06","30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,46
"2018","06","30","Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,67
"2018","06","30","Leggett","Edgecombe",35.988278,-77.5843,48,45
"2018","06","30","Linville Falls","Avery",35.972347,-81.933072,NA,46
"2018","06","30","Mendenhall School","Guilford",36.1090060008986,-79.802314,48,64
"2018","06","30","Millbrook School","Wake",35.856111,-78.574167,54,49
"2018","06","30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,44,46
"2018","06","30","West Johnston Co.","Johnston",35.59095,-78.4622,53,50
"2018","07","01","Bryson City","Swain",35.434767,-83.442133,NA,27
"2018","07","01","Castle Hayne","New Hanover",34.364167,-77.838611,17,26
"2018","07","01","Clemmons Middle","Forsyth",36.026,-80.342,35,42
"2018","07","01","Durham Armory","Durham",36.0329550008979,-78.904037,34.5,44
"2018","07","01","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,30
"2018","07","01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,38
"2018","07","01","Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,44
"2018","07","01","Leggett","Edgecombe",35.988278,-77.5843,35,42
"2018","07","01","Linville Falls","Avery",35.972347,-81.933072,25,35
"2018","07","01","Mendenhall School","Guilford",36.1090060008986,-79.802314,34,40
"2018","07","01","Millbrook School","Wake",35.856111,-78.574167,36.3333333333333,44
"2018","07","01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,40
"2018","07","01","West Johnston Co.","Johnston",35.59095,-78.4622,33,41
"2018","07","02","Bryson City","Swain",35.434767,-83.442133,NA,29
"2018","07","02","Castle Hayne","New Hanover",34.364167,-77.838611,13,28
"2018","07","02","Clemmons Middle","Forsyth",36.026,-80.342,32,40
"2018","07","02","Durham Armory","Durham",36.0329550008979,-78.904037,33,47
"2018","07","02","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
"2018","07","02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,41
"2018","07","02","Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,46
"2018","07","02","Leggett","Edgecombe",35.988278,-77.5843,36,42
"2018","07","02","Linville Falls","Avery",35.972347,-81.933072,NA,23
"2018","07","02","Mendenhall School","Guilford",36.1090060008986,-79.802314,27,43
"2018","07","02","Millbrook School","Wake",35.856111,-78.574167,38.5,45
"2018","07","02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,41
"2018","07","02","West Johnston Co.","Johnston",35.59095,-78.4622,49,43
"2018","07","03","Bryson City","Swain",35.434767,-83.442133,24,31
"2018","07","03","Castle Hayne","New Hanover",34.364167,-77.838611,20,42
"2018","07","03","Clemmons Middle","Forsyth",36.026,-80.342,54,54
"2018","07","03","Durham Armory","Durham",36.0329550008979,-78.904037,51,41
"2018","07","03","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2018","07","03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,51,49
"2018","07","03","Hattie Avenue","Forsyth",36.110693332,-80.2264378,44,58
"2018","07","03","Leggett","Edgecombe",35.988278,-77.5843,44,44
"2018","07","03","Linville Falls","Avery",35.972347,-81.933072,NA,35
"2018","07","03","Mendenhall School","Guilford",36.1090060008986,-79.802314,48,44
"2018","07","03","Millbrook School","Wake",35.856111,-78.574167,52,44
"2018","07","03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,45
"2018","07","03","West Johnston Co.","Johnston",35.59095,-78.4622,48,44
"2018","07","04","Bryson City","Swain",35.434767,-83.442133,51,40
"2018","07","04","Castle Hayne","New Hanover",34.364167,-77.838611,14,23
"2018","07","04","Clemmons Middle","Forsyth",36.026,-80.342,57,43
"2018","07","04","Durham Armory","Durham",36.0329550008979,-78.904037,50,23
"2018","07","04","Frying Pan Mountain","Haywood",35.379167,-82.7925,45,39
"2018","07","04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45.5,31
"2018","07","04","Hattie Avenue","Forsyth",36.110693332,-80.2264378,52.5,42
"2018","07","04","Leggett","Edgecombe",35.988278,-77.5843,22,25
"2018","07","04","Linville Falls","Avery",35.972347,-81.933072,43,43
"2018","07","04","Mendenhall School","Guilford",36.1090060008986,-79.802314,44,33
"2018","07","04","Millbrook School","Wake",35.856111,-78.574167,41,26
"2018","07","04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,22
"2018","07","04","West Johnston Co.","Johnston",35.59095,-78.4622,35,27
"2018","07","05","Bryson City","Swain",35.434767,-83.442133,38,29
"2018","07","05","Castle Hayne","New Hanover",34.364167,-77.838611,8,23
"2018","07","05","Clemmons Middle","Forsyth",36.026,-80.342,31,29
"2018","07","05","Durham Armory","Durham",36.0329550008979,-78.904037,15,39
"2018","07","05","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
"2018","07","05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,31
"2018","07","05","Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,35
"2018","07","05","Leggett","Edgecombe",35.988278,-77.5843,18,24
"2018","07","05","Linville Falls","Avery",35.972347,-81.933072,NA,26
"2018","07","05","Mendenhall School","Guilford",36.1090060008986,-79.802314,23,30
"2018","07","05","Millbrook School","Wake",35.856111,-78.574167,26.5,32
"2018","07","05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,27
"2018","07","05","West Johnston Co.","Johnston",35.59095,-78.4622,23,31
"2018","07","06","Bryson City","Swain",35.434767,-83.442133,32,26
"2018","07","06","Castle Hayne","New Hanover",34.364167,-77.838611,0,19
"2018","07","06","Clemmons Middle","Forsyth",36.026,-80.342,34,32
"2018","07","06","Durham Armory","Durham",36.0329550008979,-78.904037,17,33
"2018","07","06","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,41
"2018","07","06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,45
"2018","07","06","Hattie Avenue","Forsyth",36.110693332,-80.2264378,28,33
"2018","07","06","Leggett","Edgecombe",35.988278,-77.5843,NA,34
"2018","07","06","Linville Falls","Avery",35.972347,-81.933072,NA,28
"2018","07","06","Mendenhall School","Guilford",36.1090060008986,-79.802314,21,39
"2018","07","06","Millbrook School","Wake",35.856111,-78.574167,25.5,36
"2018","07","06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,35
"2018","07","06","West Johnston Co.","Johnston",35.59095,-78.4622,24,32
"2018","07","07","Bryson City","Swain",35.434767,-83.442133,29,28
"2018","07","07","Castle Hayne","New Hanover",34.364167,-77.838611,23,28
"2018","07","07","Clemmons Middle","Forsyth",36.026,-80.342,33,36
"2018","07","07","Durham Armory","Durham",36.0329550008979,-78.904037,24.5,31
"2018","07","07","Frying Pan Mountain","Haywood",35.379167,-82.7925,6,35
"2018","07","07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31.5,33
"2018","07","07","Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.6666666666667,35
"2018","07","07","Leggett","Edgecombe",35.988278,-77.5843,NA,26
"2018","07","07","Linville Falls","Avery",35.972347,-81.933072,22,31
"2018","07","07","Mendenhall School","Guilford",36.1090060008986,-79.802314,21,32
"2018","07","07","Millbrook School","Wake",35.856111,-78.574167,28.3333333333333,31
"2018","07","07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,29
"2018","07","07","West Johnston Co.","Johnston",35.59095,-78.4622,30,27
"2018","07","08","Bryson City","Swain",35.434767,-83.442133,33,32
"2018","07","08","Castle Hayne","New Hanover",34.364167,-77.838611,10,28
"2018","07","08","Clemmons Middle","Forsyth",36.026,-80.342,21,51
"2018","07","08","Durham Armory","Durham",36.0329550008979,-78.904037,24,34
"2018","07","08","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,58
"2018","07","08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,61
"2018","07","08","Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,50
"2018","07","08","Leggett","Edgecombe",35.988278,-77.5843,NA,35
"2018","07","08","Linville Falls","Avery",35.972347,-81.933072,NA,33
"2018","07","08","Mendenhall School","Guilford",36.1090060008986,-79.802314,14,44
"2018","07","08","Millbrook School","Wake",35.856111,-78.574167,22.5,37
"2018","07","08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,35
"2018","07","08","West Johnston Co.","Johnston",35.59095,-78.4622,20,33
"2018","07","09","Bryson City","Swain",35.434767,-83.442133,34,37
"2018","07","09","Castle Hayne","New Hanover",34.364167,-77.838611,12,35
"2018","07","09","Clemmons Middle","Forsyth",36.026,-80.342,23,46
"2018","07","09","Durham Armory","Durham",36.0329550008979,-78.904037,28,41
"2018","07","09","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"2018","07","09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,54
"2018","07","09","Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,44
"2018","07","09","Leggett","Edgecombe",35.988278,-77.5843,NA,43
"2018","07","09","Linville Falls","Avery",35.972347,-81.933072,NA,43
"2018","07","09","Mendenhall School","Guilford",36.1090060008986,-79.802314,22,46
"2018","07","09","Millbrook School","Wake",35.856111,-78.574167,22.5,48
"2018","07","09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,46
"2018","07","09","West Johnston Co.","Johnston",35.59095,-78.4622,18,44
"2018","07","10","Bryson City","Swain",35.434767,-83.442133,36,38
"2018","07","10","Castle Hayne","New Hanover",34.364167,-77.838611,26,77
"2018","07","10","Clemmons Middle","Forsyth",36.026,-80.342,47,54
"2018","07","10","Durham Armory","Durham",36.0329550008979,-78.904037,47.5,74
"2018","07","10","Frying Pan Mountain","Haywood",35.379167,-82.7925,30,45
"2018","07","10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.5,67
"2018","07","10","Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,58
"2018","07","10","Leggett","Edgecombe",35.988278,-77.5843,56,74
"2018","07","10","Linville Falls","Avery",35.972347,-81.933072,34,45
"2018","07","10","Mendenhall School","Guilford",36.1090060008986,-79.802314,40,58
"2018","07","10","Millbrook School","Wake",35.856111,-78.574167,45.3333333333333,74
"2018","07","10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46.5,87
"2018","07","10","West Johnston Co.","Johnston",35.59095,-78.4622,49,74
"2018","07","11","Bryson City","Swain",35.434767,-83.442133,38,37
"2018","07","11","Castle Hayne","New Hanover",34.364167,-77.838611,51,74
"2018","07","11","Clemmons Middle","Forsyth",36.026,-80.342,52,51
"2018","07","11","Durham Armory","Durham",36.0329550008979,-78.904037,61,58
"2018","07","11","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
"2018","07","11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53,100
"2018","07","11","Hattie Avenue","Forsyth",36.110693332,-80.2264378,52,61
"2018","07","11","Leggett","Edgecombe",35.988278,-77.5843,54,64
"2018","07","11","Linville Falls","Avery",35.972347,-81.933072,NA,42
"2018","07","11","Mendenhall School","Guilford",36.1090060008986,-79.802314,48,67
"2018","07","11","Millbrook School","Wake",35.856111,-78.574167,61.5,90
"2018","07","11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,60,87
"2018","07","11","West Johnston Co.","Johnston",35.59095,-78.4622,67,84
"2018","07","12","Bryson City","Swain",35.434767,-83.442133,47,38
"2018","07","12","Castle Hayne","New Hanover",34.364167,-77.838611,36,47
"2018","07","12","Clemmons Middle","Forsyth",36.026,-80.342,48,97
"2018","07","12","Durham Armory","Durham",36.0329550008979,-78.904037,56,48
"2018","07","12","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2018","07","12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,80
"2018","07","12","Hattie Avenue","Forsyth",36.110693332,-80.2264378,51,80
"2018","07","12","Leggett","Edgecombe",35.988278,-77.5843,48,48
"2018","07","12","Linville Falls","Avery",35.972347,-81.933072,NA,38
"2018","07","12","Mendenhall School","Guilford",36.1090060008986,-79.802314,54,67
"2018","07","12","Millbrook School","Wake",35.856111,-78.574167,50,48
"2018","07","12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,57,46
"2018","07","12","West Johnston Co.","Johnston",35.59095,-78.4622,56,48
"2018","07","13","Bryson City","Swain",35.434767,-83.442133,43,37
"2018","07","13","Castle Hayne","New Hanover",34.364167,-77.838611,22,44
"2018","07","13","Clemmons Middle","Forsyth",36.026,-80.342,44,93
"2018","07","13","Durham Armory","Durham",36.0329550008979,-78.904037,51,48
"2018","07","13","Frying Pan Mountain","Haywood",35.379167,-82.7925,24,49
"2018","07","13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48.5,51
"2018","07","13","Hattie Avenue","Forsyth",36.110693332,-80.2264378,52.6666666666667,80
"2018","07","13","Leggett","Edgecombe",35.988278,-77.5843,46,44
"2018","07","13","Linville Falls","Avery",35.972347,-81.933072,47,46
"2018","07","13","Mendenhall School","Guilford",36.1090060008986,-79.802314,48,54
"2018","07","13","Millbrook School","Wake",35.856111,-78.574167,47.6666666666667,48
"2018","07","13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,47
"2018","07","13","West Johnston Co.","Johnston",35.59095,-78.4622,46,67
"2018","07","14","Bryson City","Swain",35.434767,-83.442133,46,39
"2018","07","14","Castle Hayne","New Hanover",34.364167,-77.838611,13,33
"2018","07","14","Clemmons Middle","Forsyth",36.026,-80.342,37,58
